Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.314947	1.86895	0.168515	1.80681e-52	1662	384.361	1277.64	NA	593	264.417	328.583	NA	NA	0.674333	1:1:1:1:1:1	0.270367(0.309572:0.245418:0.25611)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.308888	1.94481	0.158827	5.03953e-55	1662	383.936	1278.06	NA	590	266.417	323.583	NA	NA	0.686801	1:1:1:1:1:1	0.262729(0.302953:0.235743:0.249491)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.232909	1.63157	0.142751	7.35312e-62	1623	378.919	1244.08	NA	501	251.917	249.083	NA	NA	0.559452	1:1:1:1:1:1	0.283605(0.310081:0.259165:0.281568)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.0037347	0.0223211	0.167317	0.00428829	1392	318.294	1073.71	NA	11	7	4	NA	NA	0.00798466	1:1:1:1:1:1	0.238968(0.276986:0.214868:0.225051)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vvin_XP_002278978.1	NG	0.21136	1.46177	0.144592	4.11403e-65	1725	397.109	1327.89	NA	500	255.417	244.583	NA	NA	0.499215	1:1:1:1:1:1	0.258316(0.301426:0.23778:0.235743)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vvin_XP_010647826.1	NG	0.249556	2.13699	0.116779	8.86836e-67	1575	367.494	1207.51	NA	516	259.667	256.333	NA	NA	0.689949	1:1:1:1:1:1	0.252716(0.292261:0.225051:0.240835)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vvin_XP_002275995.1	NG	0.291671	1.57125	0.18563	6.08371e-52	1725	401.781	1323.22	NA	584	264.25	319.75	NA	NA	0.589705	1:1:1:1:1:1	0.263238(0.301935:0.240835:0.246945)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vdar_KAH7854940.1	NG	0.311422	1.79677	0.173323	2.58012e-49	1587	364.425	1222.58	NA	560	248.417	311.583	NA	NA	0.652504	1:1:1:1:1:1	0.253225(0.290224:0.226069:0.243381)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vduc_GWHPDOBL004912	NG	0.311764	2.15692	0.144542	2.45112e-57	1650	382.446	1267.55	NA	594	270.667	323.333	NA	NA	0.739444	1:1:1:1:1:1	0.26816(0.299898:0.232179:0.272403)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vduc_GWHPDOBL007610	NG	0.308001	1.85262	0.166251	5.70464e-53	1662	382.941	1279.06	NA	586	262.917	323.083	NA	NA	0.663897	1:1:1:1:1:1	0.259504(0.296334:0.230652:0.251527)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vduc_GWHPDOBL036726	NG	0.006834	0.025488	0.268127	0.00479178	1722	399.046	1322.95	NA	19	10	9	NA	NA	0.0111568	1:1:1:1:1:1	0.261032(0.303462:0.226069:0.253564)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.307465	2.63765	0.116568	2.67807e-63	1650	382.353	1267.65	NA	598	278.25	319.75	NA	NA	0.847437	1:1:1:1:1:1	0.291412(0.322301:0.25611:0.295825)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0168016	0.0307833	0.545801	0.0998781	1722	397.877	1324.12	NA	34	12	22	NA	NA	0.0200321	1:1:1:1:1:1	0.270876(0.312627:0.240326:0.259674)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.306654	1.86484	0.16444	1.8188e-53	1662	382.37	1279.63	NA	585	262.917	322.083	NA	NA	0.665141	1:1:1:1:1:1	0.259674(0.29888:0.229633:0.250509)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.0218544	0.0294039	0.743246	0.341661	1722	398.821	1323.18	NA	40	11.5	28.5	NA	NA	0.0236029	1:1:1:1:1:1	0.26816(0.308554:0.237271:0.258656)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.0183551	0.0281318	0.652466	0.22983	1722	398.395	1323.6	NA	35	11	24	NA	NA	0.020617	1:1:1:1:1:1	0.260523(0.301935:0.227597:0.252037)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.319398	2.48485	0.128538	1.4593e-57	1581	367.027	1213.97	NA	581	265.25	315.75	NA	NA	0.822106	1:1:1:1:1:1	0.281399(0.309063:0.251018:0.284114)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.279944	1.70398	0.164288	3.0868e-44	1338	306.119	1031.88	NA	447	205.917	241.083	NA	NA	0.605748	1:1:1:1:1:1	0.236762(0.275967:0.206721:0.227597)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vvin_XP_002278978.1	NG	0.298379	2.02261	0.147521	1.06018e-58	1680	384.834	1295.17	NA	588	269.167	318.833	NA	NA	0.693345	1:1:1:1:1:1	0.25611(0.300407:0.229633:0.238289)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vvin_XP_010647826.1	NG	0.29066	2.1167	0.137317	9.93597e-57	1539	353.465	1185.53	NA	535	249.333	285.667	NA	NA	0.710051	1:1:1:1:1:1	0.250509(0.291242:0.216904:0.243381)	NA	NA	NA	NA
Vdar_KAH7851380.1-Vvin_XP_002275995.1	NG	0.201025	1.56325	0.128594	4.02729e-70	1683	387.666	1295.33	NA	483	254.583	228.417	NA	NA	0.514803	1:1:1:1:1:1	0.261032(0.300916:0.232688:0.249491)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vduc_GWHPDOBL004912	NG	0.234278	1.70011	0.137801	2.0867e-63	1617	374.974	1242.03	NA	502	252.083	249.917	NA	NA	0.574197	1:1:1:1:1:1	0.261371(0.288697:0.233198:0.26222)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vduc_GWHPDOBL007610	NG	0.00551995	0.0319877	0.172565	0.000203528	1656	383.201	1272.8	NA	19	12	7	NA	NA	0.0116446	1:1:1:1:1:1	0.252716(0.285132:0.23167:0.241344)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vduc_GWHPDOBL036726	NG	0.307601	2.03035	0.151501	8.62608e-54	1587	365.381	1221.62	NA	564	255.75	308.25	NA	NA	0.704236	1:1:1:1:1:1	0.254243(0.292261:0.227088:0.243381)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.228594	1.84844	0.123669	1.43973e-68	1617	374.881	1242.12	NA	502	257.25	244.75	NA	NA	0.604135	1:1:1:1:1:1	0.284623(0.3111:0.257128:0.285642)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.311409	1.86046	0.167383	4.06732e-50	1587	364.385	1222.61	NA	562	250.417	311.583	NA	NA	0.66708	1:1:1:1:1:1	0.264087(0.301426:0.241344:0.249491)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.00789459	0.0320364	0.246426	0.00128722	1656	382.631	1273.37	NA	22	12	10	NA	NA	0.0134727	1:1:1:1:1:1	0.252885(0.287678:0.230652:0.240326)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.31731	1.79331	0.176941	5.24655e-48	1587	365.328	1221.67	NA	565	248.917	316.083	NA	NA	0.657085	1:1:1:1:1:1	0.261371(0.297352:0.238289:0.248473)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.310953	1.86519	0.166714	2.06143e-50	1587	364.903	1222.1	NA	562	250.917	311.083	NA	NA	0.668323	1:1:1:1:1:1	0.253734(0.290733:0.228615:0.241853)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.235892	1.72331	0.136883	7.24463e-61	1548	359.329	1188.67	NA	483	242.417	240.583	NA	NA	0.581159	1:1:1:1:1:1	0.27461(0.297862:0.252037:0.273931)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.00591928	0.0237557	0.249173	0.00284907	1317	299.357	1017.64	NA	13	7	6	NA	NA	0.00997354	1:1:1:1:1:1	0.229973(0.264766:0.207739:0.217413)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vvin_XP_002278978.1	NG	0.210385	1.40248	0.150009	1.92121e-60	1650	377.651	1272.35	NA	473	239.583	233.417	NA	NA	0.483232	1:1:1:1:1:1	0.249321(0.289206:0.230652:0.228106)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vvin_XP_010647826.1	NG	0.2482	2.02267	0.12271	2.08692e-62	1503	349.089	1153.91	NA	488	244.167	243.833	NA	NA	0.660341	1:1:1:1:1:1	0.24372(0.280041:0.217923:0.233198)	NA	NA	NA	NA
Vdar_KAH7854940.1-Vvin_XP_002275995.1	NG	0.291796	1.65628	0.176176	2.44768e-51	1650	383.094	1266.91	NA	562	255.75	306.25	NA	NA	0.608599	1:1:1:1:1:1	0.254243(0.289715:0.233707:0.239308)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vduc_GWHPDOBL007610	NG	0.231034	1.7004	0.135871	5.65769e-67	1692	394.046	1297.95	NA	523	264.917	258.083	NA	NA	0.573231	1:1:1:1:1:1	0.267651(0.294807:0.23778:0.270367)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vduc_GWHPDOBL036726	NG	0.309123	2.19002	0.141151	9.35165e-59	1650	383.576	1266.42	NA	593	272.167	320.833	NA	NA	0.746374	1:1:1:1:1:1	0.269179(0.301935:0.233198:0.272403)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0117935	0.0499722	0.236002	1.4114e-05	1728	403.362	1324.64	NA	35	19.5	15.5	NA	NA	0.0207055	1:1:1:1:1:1	0.299559(0.320774:0.263238:0.314664)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.314935	2.33345	0.134965	1.55705e-58	1650	382.366	1267.63	NA	600	274	326	NA	NA	0.782699	1:1:1:1:1:1	0.279022(0.3111:0.247454:0.278513)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.231439	1.65019	0.14025	9.66793e-66	1692	393.476	1298.52	NA	521	262.417	258.583	NA	NA	0.561371	1:1:1:1:1:1	0.267821(0.297352:0.236762:0.269348)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.319042	2.34265	0.136189	3.5062e-58	1650	383.311	1266.69	NA	604	274.833	329.167	NA	NA	0.789146	1:1:1:1:1:1	0.276307(0.307026:0.244399:0.277495)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.315495	2.29321	0.137578	1.95864e-58	1650	382.884	1267.12	NA	600	273.667	326.333	NA	NA	0.774426	1:1:1:1:1:1	0.268669(0.300407:0.234725:0.270876)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.0110976	0.0506254	0.219211	2.07089e-05	1659	388.115	1270.89	NA	33	19	14	NA	NA	0.020345	1:1:1:1:1:1	0.289545(0.307536:0.258147:0.302953)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.221765	1.50859	0.147002	8.58235e-51	1353	312.987	1040.01	NA	403	203.333	199.667	NA	NA	0.519444	1:1:1:1:1:1	0.244908(0.27444:0.213849:0.246436)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vvin_XP_002278978.1	NG	0.183818	1.61954	0.1135	3.42117e-78	1716	396.16	1319.84	NA	478	262.833	215.167	NA	NA	0.515272	1:1:1:1:1:1	0.264257(0.29888:0.236762:0.257128)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vvin_XP_010647826.1	NG	0.268561	3.13133	0.0857659	4.89006e-72	1596	370.022	1225.98	NA	550	273.25	276.75	NA	NA	0.932276	1:1:1:1:1:1	0.258656(0.289715:0.224033:0.26222)	NA	NA	NA	NA
Vduc_GWHPDOBL004912-Vvin_XP_002275995.1	NG	0.283667	2.2029	0.12877	1.12094e-66	1722	401.391	1320.61	NA	597	285.083	311.917	NA	NA	0.731031	1:1:1:1:1:1	0.269179(0.299389:0.239817:0.26833)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vduc_GWHPDOBL036726	NG	0.305588	2.08788	0.146363	6.57619e-58	1662	384.069	1277.93	NA	591	270.25	320.75	NA	NA	0.717455	1:1:1:1:1:1	0.260523(0.298371:0.23167:0.251527)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.225445	1.84582	0.122138	2.46472e-72	1692	393.954	1298.05	NA	523	270.25	252.75	NA	NA	0.602722	1:1:1:1:1:1	0.290903(0.31721:0.261711:0.293788)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.307989	1.95247	0.157744	9.4732e-55	1662	382.902	1279.1	NA	589	265.917	323.083	NA	NA	0.686854	1:1:1:1:1:1	0.270367(0.307536:0.245927:0.257637)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.00679946	0.0409634	0.165989	1.33617e-05	1731	401.356	1329.64	NA	25	16	9	NA	NA	0.0147208	1:1:1:1:1:1	0.259165(0.293788:0.235234:0.248473)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.314194	1.8964	0.165679	7.1369e-53	1662	383.844	1278.16	NA	593	264.917	328.083	NA	NA	0.679609	1:1:1:1:1:1	0.267651(0.303462:0.242872:0.256619)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.307554	1.95744	0.15712	3.99975e-55	1662	383.419	1278.58	NA	589	266.417	322.583	NA	NA	0.688178	1:1:1:1:1:1	0.260014(0.296843:0.233198:0.25)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.233344	1.72683	0.135128	6.05509e-65	1623	378.401	1244.6	NA	505	255.417	249.583	NA	NA	0.58155	1:1:1:1:1:1	0.280889(0.303971:0.256619:0.282077)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.00373396	0.0420256	0.0888497	3.62885e-06	1392	318.083	1073.92	NA	17	13	4	NA	NA	0.0124839	1:1:1:1:1:1	0.236253(0.270876:0.212322:0.22556)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vvin_XP_002278978.1	NG	0.210933	1.59019	0.132646	9.33182e-70	1725	396.591	1328.41	NA	506	261.75	244.25	NA	NA	0.528035	1:1:1:1:1:1	0.255601(0.295316:0.235234:0.236253)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vvin_XP_010647826.1	NG	0.252321	2.23039	0.113128	1.5873e-67	1575	366.977	1208.02	NA	520	261.167	258.833	NA	NA	0.713214	1:1:1:1:1:1	0.25(0.286151:0.222505:0.241344)	NA	NA	NA	NA
Vduc_GWHPDOBL007610-Vvin_XP_002275995.1	NG	0.293763	1.59889	0.183729	2.69856e-52	1725	401.263	1323.74	NA	587	265.25	321.75	NA	NA	0.597358	1:1:1:1:1:1	0.260523(0.295825:0.238289:0.247454)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.304835	2.60982	0.116803	3.05056e-63	1650	383.484	1266.52	NA	596	278.75	317.25	NA	NA	0.840547	1:1:1:1:1:1	0.29243(0.324338:0.257128:0.295825)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0160435	0.0306943	0.522685	0.0924656	1722	399.006	1322.99	NA	33	12	21	NA	NA	0.0194382	1:1:1:1:1:1	0.271894(0.314664:0.241344:0.259674)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.304245	2.10501	0.144534	1.4822e-58	1662	383.499	1278.5	NA	590	270.25	319.75	NA	NA	0.719763	1:1:1:1:1:1	0.260692(0.300916:0.230652:0.250509)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.0195406	0.0319237	0.612102	0.119362	1722	399.951	1322.05	NA	38	12.5	25.5	NA	NA	0.0224167	1:1:1:1:1:1	0.269179(0.310591:0.238289:0.258656)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.0175964	0.0280508	0.627306	0.217995	1722	399.525	1322.48	NA	34	11	23	NA	NA	0.020022	1:1:1:1:1:1	0.261541(0.303971:0.228615:0.252037)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.315208	2.48704	0.12674	4.38734e-58	1581	367.678	1213.32	NA	578	265.75	312.25	NA	NA	0.820292	1:1:1:1:1:1	0.282417(0.3111:0.252037:0.284114)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.279141	1.84511	0.151287	2.81965e-47	1338	307.246	1030.75	NA	451	210.75	240.25	NA	NA	0.638735	1:1:1:1:1:1	0.23778(0.278004:0.207739:0.227597)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vvin_XP_002278978.1	NG	0.295159	2.03395	0.145116	1.17891e-59	1680	385.965	1294.04	NA	586	270.25	315.75	NA	NA	0.69463	1:1:1:1:1:1	0.257128(0.302444:0.230652:0.238289)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vvin_XP_010647826.1	NG	0.292868	2.05758	0.142336	2.84072e-55	1539	354.596	1184.4	NA	536	248.833	287.167	NA	NA	0.699469	1:1:1:1:1:1	0.251527(0.293279:0.217923:0.243381)	NA	NA	NA	NA
Vduc_GWHPDOBL036726-Vvin_XP_002275995.1	NG	0.205279	1.4896	0.137808	1.31038e-66	1683	388.797	1294.2	NA	484	251.583	232.417	NA	NA	0.501976	1:1:1:1:1:1	0.26205(0.302953:0.233707:0.249491)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.310617	3.01879	0.102894	5.47863e-65	1650	382.273	1267.73	NA	604	281.583	322.417	NA	NA	0.938048	1:1:1:1:1:1	0.302274(0.333503:0.271385:0.301935)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.225503	1.79471	0.125648	2.03404e-71	1692	393.384	1298.62	NA	521	268.083	252.917	NA	NA	0.590338	1:1:1:1:1:1	0.291073(0.319756:0.260692:0.29277)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.314697	2.7866	0.112932	3.66573e-63	1650	383.218	1266.78	NA	606	280.417	325.583	NA	NA	0.888805	1:1:1:1:1:1	0.299559(0.32943:0.26833:0.300916)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.311173	2.92082	0.106536	1.83401e-64	1650	382.792	1267.21	NA	604	281.25	322.75	NA	NA	0.916599	1:1:1:1:1:1	0.291921(0.322811:0.258656:0.294297)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.00840713	0.00909189	0.924684	0.986704	1878	442.625	1435.38	NA	16	4	12	NA	NA	0.00856852	1:1:1:1:1:1	0.312797(0.329939:0.282077:0.326375)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.215013	1.6813	0.127885	7.63259e-57	1353	312.549	1040.45	NA	404	209.5	194.5	NA	NA	0.553732	1:1:1:1:1:1	0.26816(0.296843:0.23778:0.269857)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002278978.1	NG	0.184287	1.63193	0.112926	6.12209e-79	1716	396.066	1319.93	NA	479	263.333	215.667	NA	NA	0.518416	1:1:1:1:1:1	0.287508(0.321283:0.260692:0.28055)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_010647826.1	NG	0.26583	2.50039	0.106316	1.92357e-68	1596	369.969	1226.03	NA	542	267.583	274.417	NA	NA	0.783823	1:1:1:1:1:1	0.281908(0.312118:0.247963:0.285642)	NA	NA	NA	NA
Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002275995.1	NG	0.280151	1.97147	0.142103	1.4579e-63	1722	401.298	1320.7	NA	588	279.25	308.75	NA	NA	0.674299	1:1:1:1:1:1	0.29243(0.321792:0.263747:0.291752)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.306642	1.96661	0.155924	2.70152e-55	1662	382.331	1279.67	NA	588	265.917	322.083	NA	NA	0.688505	1:1:1:1:1:1	0.270536(0.310081:0.244908:0.256619)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.0351583	0.0395779	0.888333	0.545842	1812	419.35	1392.65	NA	64	16.1667	47.8333	NA	NA	0.0361811	1:1:1:1:1:1	0.279022(0.319756:0.252546:0.264766)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.0015125	0.00251453	0.601504	0.533764	1722	398.355	1323.64	NA	3	1	2	NA	NA	0.00174431	1:1:1:1:1:1	0.271385(0.313136:0.242872:0.258147)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.321362	2.82403	0.113796	2.20538e-59	1581	366.601	1214.4	NA	586	268.583	317.417	NA	NA	0.90168	1:1:1:1:1:1	0.292261(0.320265:0.266293:0.290224)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.277741	1.75977	0.157828	1.02613e-45	1338	305.829	1032.17	NA	447	207.417	239.583	NA	NA	0.61649	1:1:1:1:1:1	0.247624(0.287169:0.221996:0.233707)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002278978.1	NG	0.301823	1.85193	0.162978	7.59545e-55	1680	384.795	1295.21	NA	586	264.167	321.833	NA	NA	0.656866	1:1:1:1:1:1	0.266972(0.311609:0.244908:0.244399)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_010647826.1	NG	0.297506	1.9957	0.149073	2.78657e-53	1539	354.077	1184.92	NA	538	247	291	NA	NA	0.68821	1:1:1:1:1:1	0.261371(0.302444:0.232179:0.249491)	NA	NA	NA	NA
Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002275995.1	NG	0.209816	1.5104	0.138915	1.6551e-65	1683	387.626	1295.37	NA	489	251.917	237.083	NA	NA	0.509364	1:1:1:1:1:1	0.271894(0.312118:0.247963:0.255601)	NA	NA	NA	NA
Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.312239	1.89294	0.164949	3.88984e-53	1662	383.273	1278.73	NA	591	264.417	326.583	NA	NA	0.676763	1:1:1:1:1:1	0.267821(0.306008:0.241853:0.255601)	NA	NA	NA	NA
Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.306207	1.97166	0.155304	8.7133e-56	1662	382.848	1279.15	NA	588	266.417	321.583	NA	NA	0.68985	1:1:1:1:1:1	0.260183(0.299389:0.232179:0.248982)	NA	NA	NA	NA
Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.232853	1.6213	0.143621	1.55451e-61	1623	377.831	1245.17	NA	500	250.75	249.25	NA	NA	0.556081	1:1:1:1:1:1	0.281059(0.306517:0.255601:0.281059)	NA	NA	NA	NA
Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.000931071	0.00315821	0.294809	0.352227	1392	317.302	1074.7	NA	2	1	1	NA	NA	0.00143874	1:1:1:1:1:1	0.236422(0.273422:0.211303:0.224542)	NA	NA	NA	NA
Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002278978.1	NG	0.211825	1.51758	0.139581	5.93846e-67	1725	396.02	1328.98	NA	503	257.75	245.25	NA	NA	0.511597	1:1:1:1:1:1	0.255771(0.297862:0.234216:0.235234)	NA	NA	NA	NA
